indicator_key,indicator_code,date,value,source,raw
income_share_second20_pct,SI.DST.02ND.20,2019,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2019"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2018,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2018"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2017,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2017"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2016,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2016"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2015,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2015"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2014,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2014"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2013,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2013"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2012,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2012"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2011,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2011"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2010,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2010"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2009,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2009"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2008,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2008"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2007,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2007"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2006,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2006"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2005,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2005"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2004,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2004"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2003,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2003"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2002,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2002"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2001,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2001"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2000,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2000"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1999,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1999"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1998,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1998"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1997,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1997"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1996,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1996"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1995,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1995"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1994,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1994"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1993,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1993"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1992,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1992"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1991,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1991"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1990,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1990"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1989,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1989"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1988,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1988"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1987,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1987"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1986,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1986"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1985,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1985"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1984,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1984"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1983,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1983"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1982,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1982"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1981,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1981"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1980,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1980"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1979,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1979"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1978,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1978"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1977,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1977"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1976,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1976"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1975,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1975"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1974,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1974"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1973,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1973"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1972,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1972"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1971,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1971"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1970,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1970"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1969,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1969"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1968,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1968"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1967,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1967"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1966,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1966"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1965,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1965"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1964,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1964"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1963,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1963"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1962,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1962"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1961,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1961"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,1960,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1960"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
